work_id,category,state,ida,mp_name,constituency,work_desc,recommended_date,sanction_date,sanctioned_amount,status,sanction_delay_days,ml_predicted_cost,deviation_pct,mod_z_score,agency_median_deviation
160155.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Development of road from Marigadige to Isakh saab house in Haranahalli village,2024-12-26,2025-08-18,500000.0,Physical Inspection,235.0,243668.93996110978,1.0519644402762263,-0.3518953079802458,-0.10720344393174591
160156.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Development of road from Maranamma temple to Sachin Kumar house in Hihole village under Agasavalli GP,2024-12-26,2025-08-18,500000.0,Physical Inspection,235.0,488680.56274395814,0.023163264756189253,-0.3518953079802458,-0.10720344393174591
160158.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,A box drain from Govt H.P. School  to Bharatesh and Pradeep's house of Bidar Village,2024-12-26,2025-07-08,480000.0,Physical Inspection,194.0,592594.1237673187,-0.1900020929190459,-0.3518953079802458,-0.10720344393174591
160159.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Box drain and road development work from Ramesh Nayak house to Murugan house SC Colony B.Beeranahalli GP - SC,2024-12-26,2025-08-18,500000.0,Physical Inspection,235.0,536838.5669975107,-0.06862131236871725,-0.3518953079802458,-0.10720344393174591
160160.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Development of the road leading to Vaddaramatti in Haramaghatta village (SC),2024-12-26,2025-07-09,499318.0,Physical Inspection,195.0,236685.13110304956,1.1096297755290914,-0.3518953079802458,-0.10720344393174591
160198.0,Normal/Others,KARNATAKA,KOPPAL(DEPUTY COMMISSIONER KOPPAL_IDA),K. RAJASHEKAR BASAVARAJ HITNAL,KOPPAL,Construction of Community hall at Bhimanur village of Koppal assembely constituency under koppal parliamentary constituency.,2024-12-26,2025-02-25,496534.0,Physical Inspection,61.0,555410.2306295227,-0.10600494442241401,-0.25004013457858015,-0.045346766209835625
160206.0,Normal/Others,KARNATAKA,KOPPAL(DEPUTY COMMISSIONER KOPPAL_IDA),K. RAJASHEKAR BASAVARAJ HITNAL,KOPPAL,Construction of Community hall at Marali village of Gangavathi assembely constituency under koppal parliamentary constituency.,2024-12-26,2025-02-20,296331.0,Physical Inspection,56.0,522477.5867253874,-0.4328350009093296,-0.25004013457858015,-0.045346766209835625
160209.0,Normal/Others,KARNATAKA,KOPPAL(DEPUTY COMMISSIONER KOPPAL_IDA),K. RAJASHEKAR BASAVARAJ HITNAL,KOPPAL,Construction of Community hall at H Sompur village of Yelburga assembely constituency under koppal parliamentary constituency.,2024-12-26,2025-12-24,400000.0,Work partially Completed,363.0,508587.2651645258,-0.21350763694289174,-0.25004013457858015,-0.045346766209835625
160216.0,Normal/Others,KARNATAKA,KOPPAL(DEPUTY COMMISSIONER KOPPAL_IDA),K. RAJASHEKAR BASAVARAJ HITNAL,KOPPAL,Installation of solar street lights on the road from Koppal-Gadag road to Patan Masjid in Koppal city. [Ward no. 23],2024-12-26,2025-02-20,500000.0,Work Completed,56.0,555236.2623666865,-0.09948244758230076,-0.25004013457858015,-0.045346766209835625
160222.0,Normal/Others,KARNATAKA,KOPPAL(DEPUTY COMMISSIONER KOPPAL_IDA),K. RAJASHEKAR BASAVARAJ HITNAL,KOPPAL,Construction of C C Road from ningappa kuri house to sandyarani house at K.H.B Colony in Koppal city.(Ward No.11),2024-12-26,2025-05-09,497329.0,Physical Inspection,134.0,532783.0685317443,-0.06654503610531286,-0.25004013457858015,-0.045346766209835625
160223.0,Normal/Others,KARNATAKA,KOPPAL(DEPUTY COMMISSIONER KOPPAL_IDA),K. RAJASHEKAR BASAVARAJ HITNAL,KOPPAL,Construction of barrier in front of Netaji Subhas Chandra Bose School on Koppal Bahadurbandi Road of koppal city.(Ward No.03),2024-12-26,2025-02-24,497425.0,Physical Inspection,60.0,457874.72955490096,0.08637792804932863,-0.25004013457858015,-0.045346766209835625
160224.0,Normal/Others,KARNATAKA,KOPPAL(DEPUTY COMMISSIONER KOPPAL_IDA),K. RAJASHEKAR BASAVARAJ HITNAL,KOPPAL,Construction of toilet for Netaji Subhas Chandra Bose School on Koppal Bahadurbandi Road ward no  03,2024-12-26,2025-02-24,497456.0,Physical Inspection,60.0,521085.5443552002,-0.045346766209835625,-0.25004013457858015,-0.045346766209835625
160225.0,Normal/Others,KARNATAKA,KOPPAL(DEPUTY COMMISSIONER KOPPAL_IDA),K. RAJASHEKAR BASAVARAJ HITNAL,KOPPAL,Installation of Pavers from Swati kroshi house to Soodi house at K.H.B Colony of ward no.11 in Koppal city.(Ward No.11),2024-12-26,2025-05-09,497412.0,Physical Inspection,134.0,549227.004800198,-0.09434169177287208,-0.25004013457858015,-0.045346766209835625
160226.0,Normal/Others,KARNATAKA,KOPPAL(DEPUTY COMMISSIONER KOPPAL_IDA),K. RAJASHEKAR BASAVARAJ HITNAL,KOPPAL,"Installation of pavers in the premises of theboys post metric  hostel of backward classes situated in  Nayanatare layout of  in Kalyana Nagar, Kinnala Road, Koppal City.",2024-12-26,2025-02-24,497316.0,Physical Inspection,60.0,519132.83171487943,-0.04202552869332251,-0.25004013457858015,-0.045346766209835625
160362.0,Normal/Others,KARNATAKA,UTTARA KANNADA(DEPUTY COMMISSIONER UTTARKANNADA KARWAR_IDA),VISHWESHWAR HEGDE KAGERI,UTTARA KANNADA,Improvements of Cremination Ground (smashana) in Babravada Village in ankola taluka,2025-01-08,2025-06-16,600000.0,Work Completed,159.0,325005.37751015375,0.8461232998560306,1.011933702319698,0.721050327972744
160363.0,Normal/Others,KARNATAKA,UTTARA KANNADA(DEPUTY COMMISSIONER UTTARKANNADA KARWAR_IDA),VISHWESHWAR HEGDE KAGERI,UTTARA KANNADA,Construction of Hindu Komar Panth Shree vidhyavardaka Sanga Sabhavan in ankolatown Ward No 17,2025-01-08,2025-06-16,800000.0,Work Completed,159.0,370553.65904328297,1.1589315891940903,1.011933702319698,0.721050327972744
160364.0,Normal/Others,KARNATAKA,UTTARA KANNADA(DEPUTY COMMISSIONER UTTARKANNADA KARWAR_IDA),VISHWESHWAR HEGDE KAGERI,UTTARA KANNADA,Improvements of road from hosada cross to nerekodl in kallabbe gram panchayath  kumta taluka,2025-01-08,2025-06-17,600000.0,Work Completed,160.0,466699.9512861977,0.2856225897312292,1.011933702319698,0.721050327972744
160368.0,Normal/Others,KARNATAKA,UTTARA KANNADA(DEPUTY COMMISSIONER UTTARKANNADA KARWAR_IDA),VISHWESHWAR HEGDE KAGERI,UTTARA KANNADA,Construction of Samudaya Bhavan at Katgal near Shambulingeshwar Temple at Katgal,2025-01-08,2025-06-17,600000.0,Work Completed,160.0,445605.5425971715,0.34648235410842154,1.011933702319698,0.721050327972744
160369.0,Normal/Others,KARNATAKA,UTTARA KANNADA(DEPUTY COMMISSIONER UTTARKANNADA KARWAR_IDA),VISHWESHWAR HEGDE KAGERI,UTTARA KANNADA,improvements of road from Andagi grama Panchayata main road to patgar colony in Sirsi Taluka,2025-01-08,2025-05-29,600000.0,Work Completed,141.0,466727.82847595547,0.2855458007705027,1.011933702319698,0.721050327972744
160441.0,Normal/Others,KARNATAKA,UTTARA KANNADA(DEPUTY COMMISSIONER UTTARKANNADA KARWAR_IDA),VISHWESHWAR HEGDE KAGERI,UTTARA KANNADA,Improvements to Chandrani Cremination ground in Karki Panchayata,2025-01-08,2026-05-21,700000.0,Vendor Identification,498.0,403800.8961241139,0.7335276041211289,1.011933702319698,0.721050327972744
160443.0,Normal/Others,KARNATAKA,UTTARA KANNADA(DEPUTY COMMISSIONER UTTARKANNADA KARWAR_IDA),VISHWESHWAR HEGDE KAGERI,UTTARA KANNADA,improvements of road from Prabhath nagar Satish mesta house at Honnavar town ward no 13,2025-01-08,2025-06-17,775000.0,Work Completed,160.0,243887.66960232967,2.1776924239904134,1.011933702319698,0.721050327972744
160446.0,Normal/Others,KARNATAKA,UTTARA KANNADA(DEPUTY COMMISSIONER UTTARKANNADA KARWAR_IDA),VISHWESHWAR HEGDE KAGERI,UTTARA KANNADA,improvements to Kogila Bana Hindhu  Rudra Bhoomi Cremination Yard road at Kogila Bana in Shirda pachanyata,2025-01-08,2025-05-28,775000.0,Work Completed,140.0,350941.3970912421,1.2083459130884635,1.011933702319698,0.721050327972744
160449.0,Normal/Others,KARNATAKA,UTTARA KANNADA(DEPUTY COMMISSIONER UTTARKANNADA KARWAR_IDA),VISHWESHWAR HEGDE KAGERI,UTTARA KANNADA,Construction of C C Road and Drain from canara bank to Veternery Hospital road   at Nagara gram panchayath in Joyda taluka,2025-01-08,2025-05-29,800000.0,Work Completed,141.0,526670.5663097322,0.5189760946874792,1.011933702319698,0.721050327972744
160450.0,Normal/Others,KARNATAKA,UTTARA KANNADA(DEPUTY COMMISSIONER UTTARKANNADA KARWAR_IDA),VISHWESHWAR HEGDE KAGERI,UTTARA KANNADA,construction of compound wall to swami Vivekananda higher secondary school at Mavinkurva Panchayath,2025-01-08,2025-06-16,800000.0,Work Completed,159.0,514781.29566525744,0.5540580179125416,1.011933702319698,0.721050327972744
160466.0,Normal/Others,KARNATAKA,UTTARA KANNADA(DEPUTY COMMISSIONER UTTARKANNADA KARWAR_IDA),VISHWESHWAR HEGDE KAGERI,UTTARA KANNADA,improvements to Gowdara keri road at Antaravalli in Divgi panchayata,2025-01-08,2025-06-10,600000.0,Work Completed,153.0,281306.3668622329,1.1329058659160893,1.011933702319698,0.721050327972744
160468.0,Normal/Others,KARNATAKA,UTTARA KANNADA(DEPUTY COMMISSIONER UTTARKANNADA KARWAR_IDA),VISHWESHWAR HEGDE KAGERI,UTTARA KANNADA,improvements to road near Krishna Patagara house at Machheri village in Divgi grampanchayata,2025-01-08,2025-06-10,600000.0,Work Completed,153.0,481579.161267988,0.24590108596105448,1.011933702319698,0.721050327972744
160473.0,Normal/Others,KARNATAKA,UTTARA KANNADA(DEPUTY COMMISSIONER UTTARKANNADA KARWAR_IDA),VISHWESHWAR HEGDE KAGERI,UTTARA KANNADA,improvements to road providing RCC pipes from Gudgal to Mosalesal road in front of ( Venkataramana temple) at Kagal gram panchayata,2025-01-08,2025-06-17,600000.0,Work Completed,160.0,436575.51117704884,0.37433269764110977,1.011933702319698,0.721050327972744
160475.0,Normal/Others,KARNATAKA,UTTARA KANNADA(DEPUTY COMMISSIONER UTTARKANNADA KARWAR_IDA),VISHWESHWAR HEGDE KAGERI,UTTARA KANNADA,constuction of RCC drains from Nagesh kurdekar house to Brahmma kattee at ward no 18 in karwar town,2025-01-08,2025-06-16,800000.0,Work Completed,159.0,345863.5940694303,1.313050617982661,1.011933702319698,0.721050327972744
160478.0,Normal/Others,KARNATAKA,UTTARA KANNADA(DEPUTY COMMISSIONER UTTARKANNADA KARWAR_IDA),VISHWESHWAR HEGDE KAGERI,UTTARA KANNADA,construction of crematoriums shed at Tadasai grama panchayata in Karwar taluka,2025-01-08,2026-03-31,950000.0,Vendor Identification,447.0,357977.7593220427,1.6537961514680701,1.011933702319698,0.721050327972744
160480.0,Normal/Others,KARNATAKA,UTTARA KANNADA(DEPUTY COMMISSIONER UTTARKANNADA KARWAR_IDA),VISHWESHWAR HEGDE KAGERI,UTTARA KANNADA,Ashpalting to Suprasnna Nagara main road and construction of CC road in front of Ganapathi temple in Hutagara grama Panchayata,2025-01-08,2025-05-29,700000.0,Work Completed,141.0,826818.0400289726,-0.1533808333748121,1.011933702319698,0.721050327972744
160484.0,Normal/Others,KARNATAKA,UTTARA KANNADA(DEPUTY COMMISSIONER UTTARKANNADA KARWAR_IDA),VISHWESHWAR HEGDE KAGERI,UTTARA KANNADA,Providing roofing to Shri Nandikeshwara sabhabavana in Kallabbe gram panchayata Kumta Taluka,2025-01-08,2025-06-02,600000.0,Work Completed,145.0,582659.6584143478,0.029760669604005665,1.011933702319698,0.721050327972744
160496.0,Normal/Others,KARNATAKA,UTTARA KANNADA(DEPUTY COMMISSIONER UTTARKANNADA KARWAR_IDA),VISHWESHWAR HEGDE KAGERI,UTTARA KANNADA,improvements to Bramarambha Temple road Kundargi panchayata Yallapura Taluka,2025-01-08,2025-06-25,600000.0,Work Completed,168.0,402174.05686475267,0.4918913583771375,1.011933702319698,0.721050327972744
160510.0,Normal/Others,KARNATAKA,KODAGU(Deputy Commsioner Kodagu_ida),YADUVEER KRISHNADATTA CHAMARAJA WADIYAR,MYSORE,Continued work of Gonikoppa High School Auditorium.,2024-12-21,2026-01-14,400000.0,Work partially Completed,389.0,617158.9155176035,-0.3518687165613982,0.0,0.07906504092295741
160516.0,Normal/Others,KARNATAKA,KODAGU(Deputy Commsioner Kodagu_ida),YADUVEER KRISHNADATTA CHAMARAJA WADIYAR,MYSORE,Construction of Birunani village PAnchyathi building.,2024-12-21,2025-11-19,500000.0,Work partially Completed,333.0,422030.62546247774,0.18474814346015853,0.0,0.07906504092295741
160547.0,Normal/Others,KARNATAKA,KODAGU(Deputy Commsioner Kodagu_ida),YADUVEER KRISHNADATTA CHAMARAJA WADIYAR,MYSORE,Construction of Sastavu Community hall,2024-12-21,2026-02-12,400000.0,Work partially Completed,418.0,410778.25729358045,-0.026238626563618972,0.0,0.07906504092295741
160601.0,Normal/Others,KARNATAKA,KODAGU(Deputy Commsioner Kodagu_ida),YADUVEER KRISHNADATTA CHAMARAJA WADIYAR,MYSORE,Construction of Kendra Kodava Samaja.,2024-12-21,2026-05-13,500000.0,Work partially Completed,508.0,370115.8462959048,0.350928378246885,0.0,0.07906504092295741
160724.0,Normal/Others,KARNATAKA,UDUPI(DEPUTY COMMISSIONER UDUPI_IDA),KOTA SRINIVAS POOJARY,UDUPI CHIKMAGALUR,"Parnika Kharvi s/o Raghu Kharvi, Gangebailu, Koderi Post, Kundapur Taluk, Udupi District underwent cochlear implant implantation.",2024-12-21,2025-02-27,250000.0,Work Completed,68.0,573097.6755612422,-0.5637741860405006,-0.10206747347270242,0.0445170757924209
161224.0,Normal/Others,KARNATAKA,CHIKKABALLAPURA(DEPUTY COMMISSIONER CHICKKABALLAPUR_IDA),M. MALLESH BABU,KOLAR(SC),Construction of CC road from Kaiwara village to Nayindrahalli cross.,2025-01-07,2026-04-21,499000.0,Work partially Completed,469.0,451254.94732241106,0.10580505091609826,0.49399039974980147,0.4065032031159126
161225.0,Normal/Others,KARNATAKA,CHIKKABALLAPURA(DEPUTY COMMISSIONER CHICKKABALLAPUR_IDA),M. MALLESH BABU,KOLAR(SC),Construction of CC road from K.Venkateshappa house to E.Ashwathareddy house,2025-01-07,2025-08-13,499000.0,Work partially Completed,218.0,284118.30077830405,0.7563106587398851,0.49399039974980147,0.4065032031159126
161226.0,Normal/Others,KARNATAKA,CHIKKABALLAPURA(DEPUTY COMMISSIONER CHICKKABALLAPUR_IDA),M. MALLESH BABU,KOLAR(SC),Construction of CC road from Ramanji house to Ravannamma house.,2025-01-07,2026-04-21,250000.0,Work partially Completed,469.0,258197.8594637498,-0.0317502998699366,0.49399039974980147,0.4065032031159126
161227.0,Normal/Others,KARNATAKA,CHIKKABALLAPURA(DEPUTY COMMISSIONER CHICKKABALLAPUR_IDA),M. MALLESH BABU,KOLAR(SC),Construction of CC road from Narasimhamurthy house to Lakshmikanth house.,2025-01-07,2026-04-21,250000.0,Work partially Completed,469.0,293635.6247213879,-0.14860466866985564,0.49399039974980147,0.4065032031159126
161229.0,Normal/Others,KARNATAKA,CHIKKABALLAPURA(DEPUTY COMMISSIONER CHICKKABALLAPUR_IDA),M. MALLESH BABU,KOLAR(SC),Installation of Hi-Mast Light at Bommekallu Village.,2025-01-07,2025-05-07,499000.0,Work partially Completed,120.0,514293.2636264024,-0.029736464986078234,0.49399039974980147,0.4065032031159126
161230.0,Normal/Others,KARNATAKA,CHIKKABALLAPURA(DEPUTY COMMISSIONER CHICKKABALLAPUR_IDA),M. MALLESH BABU,KOLAR(SC),Construction of CC Road from Munireddy house to Shankar house.,2025-01-07,2026-07-29,499000.0,Work partially Completed,568.0,319034.7614567492,0.5640928835513375,0.49399039974980147,0.4065032031159126
161231.0,Normal/Others,KARNATAKA,CHIKKABALLAPURA(DEPUTY COMMISSIONER CHICKKABALLAPUR_IDA),M. MALLESH BABU,KOLAR(SC),Construction of CC road and drain from Dinnamindapalli Main road to Bovi Anjanappa Residence.,2025-01-07,2025-11-26,499000.0,Work partially Completed,323.0,448637.5754303481,0.11225636756204065,0.49399039974980147,0.4065032031159126
161237.0,Normal/Others,KARNATAKA,CHIKKABALLAPURA(DEPUTY COMMISSIONER CHICKKABALLAPUR_IDA),M. MALLESH BABU,KOLAR(SC),Construction of CC Road from Y.Kurupalli Majara Dinnamindhahalli Village main road to Shankarreddy house.,2025-01-07,2025-05-07,499000.0,Work Completed,120.0,264460.32169332035,0.8868615027197237,0.49399039974980147,0.4065032031159126
161239.0,Repair and Renovation,KARNATAKA,CHIKKABALLAPURA(DEPUTY COMMISSIONER CHICKKABALLAPUR_IDA),M. MALLESH BABU,KOLAR(SC),Di-Silting of Jinagalakunte pond.,2025-01-07,2025-05-07,499000.0,Work partially Completed,120.0,632458.820030225,-0.21101582554236026,0.49399039974980147,0.4065032031159126
161252.0,Normal/Others,KARNATAKA,Bengaluru South(DEPUTY COMMISSIONER RAMANAGARA_IDA),DR C N MANJUNATH,BANGALORE RURAL,"Construction of community centers and community halls, Arkavathi Angavikalara Kashemabhivruddhi Sanga, at Ward No. 25, Jalamangala Road, Manjunath Nagar, Ramanagara Town & District, Karnataka State.",2024-12-24,2025-04-16,200000.0,Work partially Completed,113.0,496171.5358913897,-0.5969135963418519,0.5198637499210003,0.42221609652796
161253.0,Normal/Others,KARNATAKA,Bengaluru South(DEPUTY COMMISSIONER RAMANAGARA_IDA),DR C N MANJUNATH,BANGALORE RURAL,"Construction of rooms and halls in school and colleges, Government Higher Primary School, I. Gollahalli, Kanakapura Taluk, Ramanagara District, Karnataka State.",2024-12-24,2025-04-16,200000.0,Physical Inspection,113.0,596767.0274311815,-0.6648608404842479,0.5198637499210003,0.42221609652796
161262.0,Normal/Others,KARNATAKA,Bengaluru South(DEPUTY COMMISSIONER RAMANAGARA_IDA),DR C N MANJUNATH,BANGALORE RURAL,"Construction of community centers and community halls, Sri Ranganatha Swamy Tigala Jananga Seva Samithi Charitable Trust, Bajane Mane Road, Hosapete, Magadi Town & Taluk Ramanagara District, Karnataka State.",2024-12-24,2025-03-14,500000.0,Physical Inspection,80.0,473646.4685714417,0.05563966624314289,0.5198637499210003,0.42221609652796
161443.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,"Construction of Bus Stand at Adderi Village, Hirebilagunji GP",2024-12-26,2025-07-08,375000.0,Physical Inspection,194.0,312149.4675434371,0.20134755619218528,-0.3518953079802458,-0.10720344393174591
161444.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,"Construction of Bus Stand at Hagalapura Village, Talaguppa Hobli",2024-12-26,2025-07-08,375000.0,Physical Inspection,194.0,890545.8248297998,-0.5789099341724839,-0.3518953079802458,-0.10720344393174591
161456.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Construction of Two Additional Rooms at PHC in Ward No.15,2024-12-26,2025-09-03,500000.0,Physical Inspection,251.0,672445.2822465434,-0.2564450770930066,-0.3518953079802458,-0.10720344393174591
161457.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Development of Road work from The land of Jagadish to Swapinamatti Gonibidu Village under Thavaragatta GP Bhadravathi Taluk,2024-12-26,2025-12-11,450000.0,Vendor Identification,350.0,287321.5569427915,0.5661894804837054,-0.3518953079802458,-0.10720344393174591
161458.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Construction of CC Road form Gowrapura Bridge to Gowrapura Main Road,2024-12-26,2026-04-18,300000.0,Vendor Identification,478.0,283368.63790189027,0.05869161182144635,-0.3518953079802458,-0.10720344393174591
161459.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Construction of CC Road and Deck Slab from Mylarappa House to Girijamma House (SC),2024-12-26,2026-04-18,300000.0,Vendor Identification,478.0,486505.16707314225,-0.3833570117973745,-0.3518953079802458,-0.10720344393174591
161460.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,"Installation of Highmast Light in Near Karumariamma Temple, Vijaynagara, Komaranahalli Village",2024-12-26,2025-09-18,197320.0,Physical Inspection,266.0,515585.65086651174,-0.6172895819183933,-0.3518953079802458,-0.10720344393174591
161461.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Installation of Highmast Light in Lakshmipura Ward No.1 Opposit toSri Mahalakshmi Temple,2024-12-26,2025-09-18,199093.0,Physical Inspection,266.0,507106.9844864193,-0.6073944826422878,-0.3518953079802458,-0.10720344393174591
161463.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Installation of Highmast Light in Ward No.19 Near Shanimahatma Temple.,2024-12-26,2025-09-18,199225.0,Physical Inspection,266.0,553030.3442205471,-0.6397575610777886,-0.3518953079802458,-0.10720344393174591
161464.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Installation of Purified Drinking Water Unit in Thallikatte Village,2024-12-26,2026-01-23,300000.0,Vendor Identification,393.0,511530.9130536053,-0.41352518030799473,-0.3518953079802458,-0.10720344393174591
161465.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Installation of Highmast Light in  Padmenahalli Village (SC),2024-12-26,2025-09-18,198750.0,Physical Inspection,266.0,473319.71086834715,-0.5800935489557884,-0.3518953079802458,-0.10720344393174591
161466.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Installation of Highmast Light in  Near Rama Mandira in Masaralli Village.,2024-12-26,2025-12-23,200000.0,Vendor Identification,362.0,489781.63798756024,-0.5916547610445949,-0.3518953079802458,-0.10720344393174591
161467.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Installation of Highmast Light in Near Veerabhadrashwar Temple in Kagekodamagge Village,2024-12-26,2025-09-18,199218.0,Physical Inspection,266.0,508810.03413984715,-0.6084629102553338,-0.3518953079802458,-0.10720344393174591
161468.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Installation  of Highmast Light in Near Huchara Dasappa Temple in Karehalli Village,2024-12-26,2025-12-23,200000.0,Vendor Identification,362.0,510694.4655778597,-0.6083764100053513,-0.3518953079802458,-0.10720344393174591
161469.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Installation of Highmast Light in Ward No.31 Near 1st Cross (SC),2024-12-26,2025-09-18,199091.0,Physical Inspection,266.0,525213.2575464946,-0.62093302646235,-0.3518953079802458,-0.10720344393174591
161472.0,Normal/Others,KARNATAKA,Bengaluru South(DEPUTY COMMISSIONER RAMANAGARA_IDA),DR C N MANJUNATH,BANGALORE RURAL,"Construction of roads and drainage system at SC Colony, Kethohalli, Mayagarahalli Grama Panchayath, Ramanagara Taluk & District, Karnataka State.",2024-12-25,2025-04-16,150000.0,Physical Inspection,112.0,291048.5295890505,-0.48462203120629294,0.5198637499210003,0.42221609652796
161476.0,Normal/Others,KARNATAKA,Bengaluru South(DEPUTY COMMISSIONER RAMANAGARA_IDA),DR C N MANJUNATH,BANGALORE RURAL,"Construction of community centers and community halls at Vaderahalli, Harisandra Grama panchayath, Ramanagara Taluk & District, Karnataka State.",2024-12-25,2025-07-16,500000.0,Physical Inspection,203.0,509846.49387156434,-0.019312663693721057,0.5198637499210003,0.42221609652796
161478.0,Normal/Others,KARNATAKA,Bengaluru South(DEPUTY COMMISSIONER RAMANAGARA_IDA),DR C N MANJUNATH,BANGALORE RURAL,"Construction of community centers and community halls at Shivanahalli, Bannikuppe Grama Panchayath, Kailancha Hobli, Ramanagara Taluk & District, Karnataka State.",2024-12-25,2025-03-14,500000.0,Physical Inspection,79.0,365174.88493482134,0.3692069762389138,0.5198637499210003,0.42221609652796
161526.0,Normal/Others,KARNATAKA,BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA),SHOBHA KARANDLAJE,BANGALORE NORTH,"Construction of Class rooms in Government High School at Kengeri Upanagara, Ward No.159",2024-12-26,2025-04-07,500000.0,Sanction,102.0,998857.0054892118,-0.49942784877890084,0.08278774295599381,0.15677970483681702
161635.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Development of Road work from SK Maggi (Hosuru) to Maruthinagar Camp. SK Maggi GP,2024-12-26,2025-05-09,497362.0,Physical Inspection,134.0,260436.41578354998,0.9097252529130184,-0.3518953079802458,-0.10720344393174591
161636.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,"Construction of Retaining Wall to Pit at Sy.No23 (Farm Land) of Smt.Rudramma W/o Mallarappa,",2024-12-26,2025-05-09,500000.0,Vendor Identification,134.0,350138.00231104007,0.4280083758398558,-0.3518953079802458,-0.10720344393174591
161637.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,"Installation of Highmast Light near Sri Muddallara Maheshwarappa , Nimbegondi Village",2024-12-26,2026-01-23,200000.0,Vendor Identification,393.0,477310.511009471,-0.5809855526185311,-0.3518953079802458,-0.10720344393174591
161638.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,"Installation of Highmast Light near Sri Chandanamariyamma Temple, Arebilachi Camp, Bhovi Colony (SC)",2024-12-26,2026-01-23,300000.0,Vendor Identification,393.0,514470.11274719314,-0.4168757473625726,-0.3518953079802458,-0.10720344393174591
161639.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,"On going cunstruction work of Samudaya Bhavana Near Kshetranatha Sri Veerabhadraswamy Temple, Kumbar Streert",2024-12-26,2026-01-25,500000.0,Physical Inspection,395.0,534954.2702123574,-0.06534066958374185,-0.3518953079802458,-0.10720344393174591
